,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FullBath,GarageArea,GarageYrBlt,HalfBath,Id,KitchenAbvGr,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PoolArea,SalePrice,ScreenPorch,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SqrtLotArea,GarageArea_Cars,1stFlrSF_TotalBsmtSF,BedroomAbvGr_TotRmsAbvGrd,2ndFlrSF_GrLivArea,OverallQual_OverallQual,OverallQual_BedroomAbvGr_TotRmsAbvGrd,OverallQual_1stFlrSF,OverallQual_GarageArea,OverallQual_FullBath,OverallQual_YearBuilt,BedroomAbvGr_TotRmsAbvGrd_BedroomAbvGr_TotRmsAbvGrd,BedroomAbvGr_TotRmsAbvGrd_1stFlrSF,BedroomAbvGr_TotRmsAbvGrd_GarageArea,BedroomAbvGr_TotRmsAbvGrd_FullBath,BedroomAbvGr_TotRmsAbvGrd_YearBuilt,1stFlrSF_1stFlrSF,1stFlrSF_GarageArea,1stFlrSF_FullBath,1stFlrSF_YearBuilt,GarageArea_GarageArea,GarageArea_FullBath,GarageArea_YearBuilt,FullBath_FullBath,FullBath_YearBuilt,YearBuilt_YearBuilt,Alley_None,Alley_Grvl,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,BsmtCond_TA,BsmtCond_Gd,BsmtCond_None,BsmtCond_Fa,BsmtCond_Po,BsmtExposure_No,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Av,BsmtExposure_None,BsmtFinType1_GLQ,BsmtFinType1_ALQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType1_BLQ,BsmtFinType1_None,BsmtFinType1_LwQ,BsmtFinType2_Unf,BsmtFinType2_BLQ,BsmtFinType2_None,BsmtFinType2_ALQ,BsmtFinType2_Rec,BsmtFinType2_LwQ,BsmtFinType2_GLQ,BsmtQual_Gd,BsmtQual_TA,BsmtQual_Ex,BsmtQual_None,BsmtQual_Fa,CentralAir_Y,CentralAir_N,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,Electrical_SBrkr,Electrical_FuseF,Electrical_FuseA,Electrical_FuseP,Electrical_Mix,ExterCond_TA,ExterCond_Gd,ExterCond_Fa,ExterCond_Po,ExterCond_Ex,ExterQual_Gd,ExterQual_TA,ExterQual_Ex,ExterQual_Fa,Exterior1st_VinylSd,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_AsbShng,Exterior1st_Stucco,Exterior1st_BrkComm,Exterior1st_AsphShn,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_CBlock,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_Wd Shng,Exterior2nd_HdBoard,Exterior2nd_Plywood,Exterior2nd_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_BrkFace,Exterior2nd_Stucco,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_ImStucc,Exterior2nd_AsphShn,Exterior2nd_Stone,Exterior2nd_Other,Exterior2nd_CBlock,Fence_None,Fence_MnPrv,Fence_GdWo,Fence_GdPrv,Fence_MnWw,FireplaceQu_None,FireplaceQu_TA,FireplaceQu_Gd,FireplaceQu_Fa,FireplaceQu_Ex,FireplaceQu_Po,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,Foundation_Wood,Foundation_Slab,Foundation_Stone,Functional_Typ,Functional_Min1,Functional_Maj1,Functional_Min2,Functional_Mod,Functional_Maj2,Functional_Sev,GarageCond_TA,GarageCond_Fa,GarageCond_None,GarageCond_Gd,GarageCond_Po,GarageCond_Ex,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,GarageFinish_None,GarageQual_TA,GarageQual_Fa,GarageQual_Gd,GarageQual_None,GarageQual_Ex,GarageQual_Po,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_None,GarageType_Basment,GarageType_2Types,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,Heating_OthW,Heating_Floor,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_TA,HeatingQC_Fa,HeatingQC_Po,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa,LandContour_Lvl,LandContour_Bnk,LandContour_Low,LandContour_HLS,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Inside,LotConfig_FR2,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_BrkCmn,MiscFeature_None,MiscFeature_Shed,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_TenC,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,PavedDrive_Y,PavedDrive_N,PavedDrive_P,PoolQC_None,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,RoofMatl_CompShg,RoofMatl_WdShngl,RoofMatl_Metal,RoofMatl_WdShake,RoofMatl_Membran,RoofMatl_Tar&Grv,RoofMatl_Roll,RoofMatl_ClyTile,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Mansard,RoofStyle_Flat,RoofStyle_Shed,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Partial,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleType_WD,SaleType_New,SaleType_COD,SaleType_ConLD,SaleType_ConLI,SaleType_CWD,SaleType_ConLw,SaleType_Con,SaleType_Oth,Street_Pave,Street_Grvl,Utilities_AllPub,Utilities_NoSeWa
370,0.21389080856945406,0.3443099273607748,0.0,0.375,0.0,0.0,0.0,0.0,0.4079623287671233,0.0,0.25,0.5,0.30913978494623656,0.9062075215224287,0.5,0.12679917751884853,0.3333333333333333,0.35798392310897453,0.0,0.23529411764705882,0.0,0.0,0.0,0.07312614259597806,0.5,0.5555555555555556,0.0,0.1909457019858353,0.0,0.0702247191011236,0.927536231884058,0.8333333333333334,0.0,0.35798392310897453,0.43478260869565216,0.38736935188710536,0.6923076923076923,0.8699852972064692,0.35353535353535354,0.8153846153846154,0.17342008632351993,0.19464033850493653,0.4,0.554711580801409,0.09467455621301775,0.882427870639815,0.8773496867084388,0.7037037037037037,0.6935335580753907,0.07728171550502172,0.12395651156098486,0.19681949607600166,0.21729929628878664,0.09556740663660539,0.25555555555555554,0.32168552023541785,0.25,0.5,0.9251469061965668,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
371,0.27159640635798205,0.22663438256658597,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.45698924731182794,0.9021295876755777,0.0,0.1271418779986292,0.3333333333333333,0.3710691823899371,0.0,0.17647058823529413,0.0,0.0,0.5454545454545454,0.10786106032906764,0.375,0.3333333333333333,0.0,0.13821969170948478,0.0,0.0,0.6304347826086957,0.15,0.5,0.5038974664353875,0.29411764705882354,0.6624826518957027,0.7692307692307693,0.8349086326402017,0.15151515151515152,0.9076923076923077,0.13354377375507312,0.1918194640338505,0.26666666666666666,0.3255173932188463,0.05325443786982249,0.8963687422218727,0.8640181309158779,0.7777777777777778,0.7748620901011339,0.11086501258969846,0.21535033351167038,0.23130937629078893,0.26713829873367967,0.20883917215863104,0.37777777777777777,0.4657866469739183,0.25,0.48975,0.6221524091122909,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
372,0.14443676572218384,0.0,0.0,0.25,0.2722902097902098,0.07929226736566186,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.1774193548387097,0.8989578613502492,0.0,0.12748457847840988,0.3333333333333333,0.18238993710691823,0.0,0.5882352941176471,0.0,0.0,0.09090909090909091,0.0,0.5,0.5555555555555556,0.0,0.12512151090126372,0.15625,0.2478932584269663,0.8115942028985508,0.5666666666666667,1.0,0.3337632770795639,0.3787878787878788,0.3893344468871668,0.8461538461538461,0.9122033186305398,0.35353535353535354,0.9076923076923077,0.1345745023513496,0.11170662905500706,0.2,0.5494275649493615,0.023668639053254437,0.9536126750897906,0.964804692707639,0.9259259259259259,0.8479926448053938,0.044036588313950485,0.056135860046487525,0.07765386204047914,0.14567008960917005,0.031477627471383975,0.07333333333333333,0.18314255983350677,0.0625,0.248,0.8061584869595084,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
373,0.3403593642017968,0.0,0.0,0.375,0.18706293706293706,0.11795543905635648,0.3333333333333333,0.0,0.0,0.0,0.0,0.25,0.1814516129032258,0.8849116447666515,0.0,0.12782727895819054,0.3333333333333333,0.36477987421383645,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.625,0.4444444444444444,0.0,0.12234411887237884,0.0,0.046348314606741575,0.5869565217391305,0.05,0.75,0.41071882858513237,0.37037037037037035,0.5620171700175631,0.8461538461538461,0.793110691031296,0.24242424242424243,0.9230769230769231,0.20166849191522257,0.09520451339915374,0.16666666666666666,0.4316930867459269,0.023668639053254437,0.9186371255896726,0.9640047993600853,0.9259259259259259,0.8503677597303095,0.15794891325816118,0.10069946727089178,0.13620404791408508,0.3332132108649302,0.032924687825182104,0.075,0.18437825182101977,0.0625,0.244125,0.5783381493179222,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
374,0.17726330338631652,0.5234866828087167,0.0,0.5,0.0,0.0,0.0,0.0,0.3625856164383562,0.0,0.25,0.5,0.2916666666666667,0.9075668328047123,0.5,0.1281699794379712,0.3333333333333333,0.27672955974842767,0.0,0.23529411764705882,0.0,0.0,0.5454545454545454,0.08775137111517367,0.5,0.6666666666666666,0.0,0.2563532842660742,0.0,0.0702247191011236,0.9492753623188406,0.9,0.25,0.35987727150530024,0.4608294930875576,0.38736935188710536,0.6923076923076923,0.8922495274102079,0.48484848484848486,0.7846153846153846,0.18021645300521807,0.21424541607898448,0.4666666666666667,0.6659511228533685,0.09467455621301775,0.8955051484070549,0.8842820957205706,0.7037037037037037,0.6930738584125038,0.05877258879821443,0.10394216373191047,0.17492771581990912,0.18106204409111637,0.08506944444444445,0.2411111111111111,0.3039585501214013,0.25,0.50075,0.9475636344630364,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
375,0.19695922598479612,0.0,0.0,0.125,0.15297202797202797,0.0,0.3333333333333333,0.0,0.1425513698630137,0.0,0.0,0.0,0.0,0.0,0.5,0.1285126799177519,0.3333333333333333,0.39908450679862023,0.0,0.058823529411764705,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.036244965976947645,0.0,0.0,0.36231884057971014,0.0,0.75,0.39908450679862023,0.0,0.4416551012638018,0.7692307692307693,0.8802772526780088,0.0,0.9769230769230769,0.01835985312117503,0.0,0.0,0.0,0.05325443786982249,0.9163547705076543,1.0,1.0,0.7791143119828379,0.06845466641470455,0.0,0.0,0.1881460403182444,0.0,0.0,0.0,0.0,0.0,0.35410553352895935,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
376,0.20041465100207326,0.0,0.0,0.25,0.13024475524475523,0.0,0.0,0.0,0.24486301369863014,0.0,0.0,0.25,0.3870967741935484,0.9053013140009062,0.0,0.12885538039753255,0.3333333333333333,0.22641509433962265,0.0,0.38235294117647056,0.0,0.0,0.5454545454545454,0.0,0.5,0.4444444444444444,0.0,0.1570615192334398,0.0,0.0,0.8985507246376812,0.7666666666666667,0.0,0.3747087164433174,0.3472222222222222,0.3981773743874431,0.7692307692307693,0.8781768536021844,0.24242424242424243,0.8846153846153846,0.13644269793210076,0.20310296191819463,0.16666666666666666,0.44352708058124174,0.05325443786982249,0.9154294914203497,0.8848153579522731,0.8888888888888888,0.77060986821943,0.07021827188393807,0.14886318012327737,0.09438248657579512,0.20317247879489542,0.14984391259105098,0.16,0.402000604209325,0.0625,0.2495,0.8953102016740213,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
377,0.4305459571527298,0.4290556900726392,0.0,0.5,0.0,0.0,0.0,0.0,0.6763698630136986,0.0,0.25,0.75,0.4099462365591398,0.9080199365654735,0.0,0.12919808087731321,0.3333333333333333,0.5094339622641509,0.0,0.23529411764705882,0.0,0.0,1.0,0.3912248628884826,0.5,0.7777777777777778,0.0,0.423691154006388,0.0,0.11165730337078651,0.9565217391304348,0.9166666666666666,0.25,0.419865662472422,0.32786885245901637,0.38736935188710536,0.6923076923076923,0.738290275152279,0.6363636363636364,0.7538461538461538,0.3963795658055788,0.3441466854724965,0.8,0.7766402465874064,0.09467455621301775,0.8050745389411414,0.8373550193307558,0.5555555555555556,0.6929206251915415,0.2313489505868402,0.2725244898090178,0.48946716232961585,0.43533974186413926,0.1680559168690022,0.5083333333333333,0.4274361384310698,0.5625,0.7515,0.9550433438612996,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
378,0.5259156876295784,0.0,0.0,0.125,0.6315559440559441,0.0,0.3333333333333333,0.0,0.1759417808219178,0.0,0.25,0.25,0.5604838709677419,0.9107385591300408,0.5,0.1295407813570939,0.3333333333333333,0.42138364779874216,0.0,0.0,0.21875,0.0,0.45454545454545453,0.0,0.125,0.8888888888888888,0.0,0.49928065546451883,0.0,0.07935393258426966,1.0,1.0,1.0,0.4242236152450917,0.3597122302158273,0.38736935188710536,0.46153846153846156,0.6803192606595253,0.8080808080808081,0.5153846153846153,0.5272820975326934,0.5293370944992948,0.3,0.8899163364156759,0.28994082840236685,0.5992924699245742,0.6108518864151447,0.7407407407407407,0.4610021452650935,0.3233451307997689,0.4376859803624588,0.1916563403552251,0.5329555386549836,0.31414216961498437,0.23166666666666666,0.5861459836863482,0.0625,0.25125,1.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
379,0.23255010366275053,0.3840193704600484,0.0,0.375,0.0,0.0,0.0,0.0,0.4203767123287671,0.0,0.25,0.5,0.3111559139784946,0.9062075215224287,0.5,0.12988348183687456,0.3333333333333333,0.24528301886792453,0.0,0.23529411764705882,0.01,0.0,0.45454545454545453,0.11517367458866545,0.5,0.5555555555555556,0.0,0.2001110956811554,0.0,0.0702247191011236,0.927536231884058,0.8333333333333334,0.75,0.3580320825886743,0.4319654427645789,0.39351027376229725,0.6923076923076923,0.8586431421970174,0.35353535353535354,0.8153846153846154,0.18385621336081942,0.19590973201692524,0.4,0.554711580801409,0.09467455621301775,0.8757658612112211,0.8765497933608852,0.7037037037037037,0.6935335580753907,0.08754904239521293,0.1318344995362588,0.20797191243287896,0.23598373208456713,0.09681800280379235,0.25722222222222224,0.32378346928043145,0.25,0.5,0.9251469061965668,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
